threshold,coverage,accuracy
0.8895786098911932,0.4652145643693108,0.9951083158630328
0.887830839051104,0.4684655396618986,0.9951422623178349
0.8861816083958679,0.47171651495448635,0.9951757408683667
0.8849602228902594,0.47496749024707413,0.9952087611225188
0.883134722883307,0.4782184655396619,0.9945615227736234
0.881051505224076,0.4814694408322497,0.9945982444294396
0.8788797782448016,0.48472041612483746,0.994634473507713
0.8775527635996158,0.48797139141742524,0.9946702198534311
0.8766894319596132,0.491222366710013,0.9940436796823295
0.8742101477171259,0.4944733420026008,0.9940828402366864
0.8723951471471495,0.49772431729518857,0.9941214892227302
0.8707654499010093,0.5009752925877763,0.9941596365996106
0.8692948019124035,0.5042262678803641,0.9941972920696325
0.8667481001093684,0.5074772431729518,0.9935938500960922
0.8645009900617219,0.5107282184655396,0.9936346276257161
0.8633122979918344,0.5139791937581274,0.9936748893105629
0.860310038301189,0.5172301690507152,0.9937146448774355
0.8588462469431019,0.520481144343303,0.9937539038101186
0.8559184935732973,0.5237321196358907,0.9937926753569212
0.8525243024573029,0.5269830949284785,0.9938309685379395
0.8498524297028327,0.5302340702210663,0.9938687921520539
0.8476069136873392,0.533485045513654,0.9939061547836685
0.8454783138673299,0.5367360208062418,0.9939430648092066
0.8444419615438479,0.5399869960988296,0.9939795304033715
0.842440424554369,0.5432379713914174,0.9940155595451825
0.8405563988224763,0.5464889466840052,0.9934562760261749
0.8384609592494646,0.5497399219765929,0.9934949733885275
0.8376300652117646,0.5529908972691807,0.993533215755438
0.8358245753958697,0.5562418725617685,0.9935710111046172
0.8325487125651249,0.5594928478543563,0.9936083672283557
0.8300275567166122,0.562743823146944,0.9936452917388793
0.8273035274508593,0.5659947984395318,0.9931074095347502
0.8253663586479132,0.5692457737321196,0.9931467732724157
0.823011263416738,0.5724967490247074,0.9931856899488927
0.8218899041921548,0.5757477243172952,0.9932241671372106
0.8196590381163896,0.5789986996098829,0.9932622122403144
0.8184627743630031,0.5822496749024707,0.9932998324958124
0.8170036962377756,0.5855006501950585,0.9933370349805664
0.81493893781148,0.5887516254876463,0.9933738266151297
0.8125146049320896,0.592002600780234,0.9934102141680395
0.810239358111675,0.5952535760728218,0.9934462042599672
0.8078591323510198,0.5985045513654096,0.993481803367735
0.8058725053721691,0.6017555266579974,0.9924365207995678
0.8034218336348391,0.6050065019505851,0.9924771628156905
0.8013035466144884,0.6082574772431729,0.9925173703901656
0.798773174115851,0.6115084525357607,0.9920255183413078
0.7961166950272582,0.6147594278283485,0.9920676890534109
0.7934883965614155,0.6180104031209362,0.9921094160967912
0.7923773023814922,0.621261378413524,0.9921507064364207
